call_id,call_datetime,call_date,call_hour,day_of_week,week_number,month,agent_id,agent_name,team,shift,skill_level,tenure_years,channel,queue,answered,resolved,disposition,speed_of_answer_sec,talk_time_sec,hold_time_sec,wrap_time_sec,handle_time_sec,sla_threshold_sec,sla_met,transfer_flag,repeat_call_flag,csat_score,quality_score
CC04229,2023-02-16 11:21:28,2023-02-16,11,Thursday,7,2023-02,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Phone,Technical,Y,Y,Resolved,9.0,328.0,12.0,46.0,386.0,60.0,Y,N,N,4.0,75.2
CC04230,2023-04-20 09:08:32,2023-04-20,9,Thursday,16,2023-04,AGT008,Hassan Mirza,Delta,Morning,Junior,1.9,Phone,Technical,Y,Y,Resolved,92.0,238.0,42.0,21.0,301.0,60.0,N,N,N,4.0,73.8
CC04231,2023-01-12 18:55:16,2023-01-12,18,Thursday,2,2023-01,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,Complaints,Y,N,Callback Scheduled,59.0,342.0,16.0,39.0,397.0,60.0,Y,N,Y,2.0,77.0
CC04232,2023-06-21 17:15:06,2023-06-21,17,Wednesday,25,2023-06,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Phone,Sales,N,N,Abandoned,,,,,,,,N,Y,,
CC04233,2023-01-04 12:10:23,2023-01-04,12,Wednesday,1,2023-01,AGT008,Hassan Mirza,Delta,Morning,Junior,1.9,Phone,Technical,Y,Y,Resolved,36.0,328.0,20.0,33.0,381.0,60.0,Y,N,N,4.0,90.1
CC04234,2023-01-03 13:15:28,2023-01-03,13,Tuesday,1,2023-01,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Phone,Retention,Y,Y,Resolved,148.0,518.0,27.0,25.0,570.0,60.0,N,N,N,3.0,84.2
CC04235,2023-05-11 13:51:01,2023-05-11,13,Thursday,19,2023-05,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,Complaints,Y,Y,Resolved,23.0,315.0,19.0,58.0,392.0,60.0,Y,N,N,4.0,79.3
CC04236,2023-06-09 14:01:43,2023-06-09,14,Friday,23,2023-06,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,Technical,Y,Y,Resolved,15.0,348.0,9.0,36.0,393.0,60.0,Y,N,N,3.0,84.4
CC04237,2023-02-16 10:07:15,2023-02-16,10,Thursday,7,2023-02,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Email,Complaints,Y,N,Escalated,13.0,391.0,0.0,52.0,443.0,20.0,Y,N,Y,3.0,68.6
CC04238,2023-04-27 14:26:59,2023-04-27,14,Thursday,17,2023-04,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,Sales,Y,Y,Resolved,27.0,180.0,2.0,73.0,255.0,60.0,Y,N,N,5.0,51.2
CC04239,2023-02-16 20:51:30,2023-02-16,20,Thursday,7,2023-02,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Chat,General,Y,Y,Resolved,172.0,254.0,36.0,13.0,303.0,20.0,N,N,N,5.0,59.1
CC04240,2023-06-28 11:52:51,2023-06-28,11,Wednesday,26,2023-06,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Chat,Technical,Y,Y,Resolved,38.0,386.0,4.0,60.0,450.0,20.0,N,N,N,4.0,66.8
CC04241,2023-04-21 13:51:26,2023-04-21,13,Friday,16,2023-04,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Phone,General,Y,Y,Resolved,45.0,117.0,5.0,58.0,180.0,60.0,Y,N,N,4.0,66.7
CC04242,2023-05-22 18:19:07,2023-05-22,18,Monday,21,2023-05,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Phone,Technical,Y,N,Transferred,26.0,418.0,7.0,39.0,464.0,60.0,Y,Y,N,2.0,83.8
CC04243,2023-06-30 16:30:00,2023-06-30,16,Friday,26,2023-06,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Phone,Billing,Y,Y,Resolved,110.0,258.0,35.0,30.0,323.0,60.0,N,N,N,4.0,71.5
CC04244,2023-06-23 12:21:43,2023-06-23,12,Friday,25,2023-06,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Phone,Complaints,Y,Y,Resolved,45.0,289.0,119.0,31.0,439.0,60.0,Y,Y,N,4.0,80.9
CC04245,2023-02-27 08:05:46,2023-02-27,8,Monday,9,2023-02,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Email,Technical,Y,Y,Resolved,98.0,222.0,75.0,28.0,325.0,20.0,N,Y,N,4.0,100.0
CC04246,2023-04-07 13:25:17,2023-04-07,13,Friday,14,2023-04,AGT004,David Osei,Beta,Afternoon,Junior,0.7,Phone,Sales,Y,Y,Resolved,7.0,448.0,35.0,37.0,520.0,60.0,Y,N,N,3.0,72.3
CC04247,2023-01-25 08:55:56,2023-01-25,8,Wednesday,4,2023-01,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Phone,Technical,N,N,Abandoned,,,,,,,,N,Y,,
CC04248,2023-04-25 12:49:06,2023-04-25,12,Tuesday,17,2023-04,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,Technical,Y,Y,Resolved,29.0,393.0,101.0,60.0,554.0,60.0,Y,N,N,4.0,62.0
CC04249,2023-06-09 12:17:10,2023-06-09,12,Friday,23,2023-06,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Email,Technical,Y,Y,Resolved,4.0,317.0,77.0,58.0,452.0,20.0,Y,N,N,5.0,70.1
CC04250,2023-01-20 15:34:58,2023-01-20,15,Friday,3,2023-01,AGT008,Hassan Mirza,Delta,Morning,Junior,1.9,Chat,Technical,Y,Y,Resolved,27.0,369.0,25.0,45.0,439.0,20.0,N,N,N,3.0,68.6
CC04251,2023-03-09 17:00:36,2023-03-09,17,Thursday,10,2023-03,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Social,Sales,Y,Y,Resolved,39.0,259.0,12.0,47.0,318.0,60.0,Y,N,N,3.0,77.7
CC04252,2023-03-27 21:35:13,2023-03-27,21,Monday,13,2023-03,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Phone,General,Y,N,Escalated,84.0,218.0,47.0,42.0,307.0,60.0,N,N,N,4.0,73.2
CC04253,2023-02-01 12:21:28,2023-02-01,12,Wednesday,5,2023-02,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Social,Billing,N,N,Abandoned,,,,,,,,N,Y,,
CC04254,2023-06-23 09:17:47,2023-06-23,9,Friday,25,2023-06,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Chat,Technical,Y,Y,Resolved,200.0,348.0,86.0,52.0,486.0,20.0,N,N,N,3.0,83.8
CC04255,2023-06-14 08:06:23,2023-06-14,8,Wednesday,24,2023-06,AGT008,Hassan Mirza,Delta,Morning,Junior,1.9,Phone,Billing,Y,Y,Resolved,104.0,310.0,0.0,10.0,320.0,60.0,N,N,N,4.0,99.7
CC04256,2023-06-22 21:08:01,2023-06-22,21,Thursday,25,2023-06,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Chat,Technical,Y,Y,Resolved,63.0,266.0,42.0,47.0,355.0,20.0,N,N,N,3.0,80.3
CC04257,2023-01-17 16:54:35,2023-01-17,16,Tuesday,3,2023-01,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Phone,General,Y,Y,Resolved,38.0,258.0,1.0,37.0,296.0,60.0,Y,Y,N,3.0,86.1
CC04258,2023-03-27 15:45:09,2023-03-27,15,Monday,13,2023-03,AGT004,David Osei,Beta,Afternoon,Junior,0.7,Social,Technical,Y,Y,Resolved,6.0,235.0,19.0,55.0,309.0,60.0,Y,N,N,4.0,78.2
CC04259,2023-04-06 11:48:30,2023-04-06,11,Thursday,14,2023-04,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Chat,Sales,Y,N,Callback Scheduled,135.0,228.0,2.0,17.0,247.0,20.0,N,N,Y,3.0,74.1
CC04260,2023-05-15 13:51:07,2023-05-15,13,Monday,20,2023-05,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Phone,General,Y,Y,Resolved,150.0,242.0,17.0,61.0,320.0,60.0,N,N,N,4.0,95.2
CC04261,2023-06-08 13:18:38,2023-06-08,13,Thursday,23,2023-06,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,Billing,N,N,Abandoned,,,,,,,,N,Y,,
CC04262,2023-05-01 19:19:44,2023-05-01,19,Monday,18,2023-05,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Email,Retention,Y,Y,Resolved,4.0,444.0,11.0,54.0,509.0,20.0,Y,N,N,3.0,75.5
CC04263,2023-03-07 12:35:51,2023-03-07,12,Tuesday,10,2023-03,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,Technical,Y,Y,Resolved,11.0,268.0,64.0,44.0,376.0,60.0,Y,N,N,5.0,62.4
CC04264,2023-05-18 17:22:38,2023-05-18,17,Thursday,20,2023-05,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Phone,Complaints,Y,Y,Resolved,5.0,324.0,0.0,53.0,377.0,60.0,Y,N,N,4.0,87.8
CC04265,2023-01-25 14:19:41,2023-01-25,14,Wednesday,4,2023-01,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Chat,Retention,Y,Y,Resolved,57.0,357.0,6.0,68.0,431.0,20.0,N,N,N,3.0,70.0
CC04266,2023-06-19 19:15:48,2023-06-19,19,Monday,25,2023-06,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Email,Technical,Y,N,Transferred,43.0,422.0,133.0,29.0,584.0,20.0,N,N,N,3.0,67.5
CC04267,2023-04-04 18:12:40,2023-04-04,18,Tuesday,14,2023-04,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Phone,Sales,N,N,Abandoned,,,,,,,,N,Y,,
CC04268,2023-04-19 19:33:31,2023-04-19,19,Wednesday,16,2023-04,AGT004,David Osei,Beta,Afternoon,Junior,0.7,Phone,Retention,Y,Y,Resolved,18.0,493.0,22.0,34.0,549.0,60.0,Y,N,N,4.0,54.1
CC04269,2023-06-20 13:21:57,2023-06-20,13,Tuesday,25,2023-06,AGT004,David Osei,Beta,Afternoon,Junior,0.7,Phone,General,Y,N,Escalated,37.0,231.0,18.0,17.0,266.0,60.0,Y,N,N,2.0,72.6
CC04270,2023-01-17 10:39:58,2023-01-17,10,Tuesday,3,2023-01,AGT010,James Park,Beta,Morning,Lead,7.2,Chat,General,Y,Y,Resolved,26.0,139.0,37.0,49.0,225.0,20.0,N,N,N,4.0,87.6
CC04271,2023-01-06 16:08:18,2023-01-06,16,Friday,1,2023-01,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Phone,Complaints,Y,Y,Resolved,78.0,446.0,43.0,51.0,540.0,60.0,N,N,N,4.0,74.8
CC04272,2023-01-11 08:36:18,2023-01-11,8,Wednesday,2,2023-01,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,Billing,N,N,Abandoned,,,,,,,,N,Y,,
CC04273,2023-06-22 11:30:26,2023-06-22,11,Thursday,25,2023-06,AGT008,Hassan Mirza,Delta,Morning,Junior,1.9,Phone,Complaints,Y,N,Callback Scheduled,84.0,293.0,73.0,81.0,447.0,60.0,N,N,N,3.0,62.7
CC04274,2023-02-20 10:23:16,2023-02-20,10,Monday,8,2023-02,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Chat,Complaints,Y,Y,Resolved,70.0,330.0,0.0,49.0,379.0,20.0,N,N,N,4.0,93.2
CC04275,2023-03-24 12:38:48,2023-03-24,12,Friday,12,2023-03,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Phone,Retention,Y,Y,Resolved,3.0,445.0,43.0,38.0,526.0,60.0,Y,Y,N,5.0,92.5
CC04276,2023-01-23 09:43:21,2023-01-23,9,Monday,4,2023-01,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,Technical,Y,Y,Resolved,41.0,441.0,11.0,50.0,502.0,60.0,Y,N,N,5.0,69.1
CC04277,2023-02-10 15:11:52,2023-02-10,15,Friday,6,2023-02,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,Technical,N,N,Abandoned,,,,,,,,N,Y,,
CC04278,2023-06-26 13:26:36,2023-06-26,13,Monday,26,2023-06,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Social,Billing,Y,Y,Resolved,6.0,311.0,20.0,57.0,388.0,60.0,Y,N,N,3.0,62.9
CC04279,2023-01-24 12:08:58,2023-01-24,12,Tuesday,4,2023-01,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Chat,Technical,Y,Y,Resolved,32.0,323.0,11.0,83.0,417.0,20.0,N,N,N,3.0,68.3
CC04280,2023-04-07 15:51:19,2023-04-07,15,Friday,14,2023-04,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,Sales,Y,Y,Resolved,45.0,357.0,27.0,29.0,413.0,60.0,Y,N,N,5.0,85.3
CC04281,2023-04-26 14:43:26,2023-04-26,14,Wednesday,17,2023-04,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Email,Technical,Y,N,Callback Scheduled,37.0,271.0,20.0,48.0,339.0,20.0,N,N,N,2.0,75.1
CC04282,2023-05-08 11:55:38,2023-05-08,11,Monday,19,2023-05,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,Billing,Y,N,Callback Scheduled,22.0,165.0,2.0,27.0,194.0,60.0,Y,N,N,4.0,93.9
CC04283,2023-04-19 15:46:49,2023-04-19,15,Wednesday,16,2023-04,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,Technical,Y,Y,Resolved,119.0,229.0,72.0,56.0,357.0,60.0,N,N,N,3.0,54.3
CC04284,2023-03-14 10:38:36,2023-03-14,10,Tuesday,11,2023-03,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Phone,Billing,N,N,Abandoned,,,,,,,,N,Y,,
CC04285,2023-01-20 14:19:53,2023-01-20,14,Friday,3,2023-01,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,Billing,Y,Y,Resolved,173.0,271.0,1.0,34.0,306.0,60.0,N,N,N,3.0,78.3
CC04286,2023-04-21 16:09:28,2023-04-21,16,Friday,16,2023-04,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,Technical,Y,Y,Resolved,38.0,289.0,2.0,49.0,340.0,60.0,Y,N,N,4.0,77.8
CC04287,2023-04-27 13:16:42,2023-04-27,13,Thursday,17,2023-04,AGT008,Hassan Mirza,Delta,Morning,Junior,1.9,Email,General,Y,Y,Resolved,19.0,229.0,26.0,25.0,280.0,20.0,Y,N,N,4.0,69.0
CC04288,2023-03-30 13:25:39,2023-03-30,13,Thursday,13,2023-03,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Phone,Billing,N,N,Abandoned,,,,,,,,N,Y,,
CC04289,2023-01-23 14:28:23,2023-01-23,14,Monday,4,2023-01,AGT008,Hassan Mirza,Delta,Morning,Junior,1.9,Email,Technical,Y,N,Callback Scheduled,27.0,380.0,4.0,50.0,434.0,20.0,N,N,N,3.0,85.5
CC04290,2023-04-20 11:43:36,2023-04-20,11,Thursday,16,2023-04,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Phone,Billing,Y,Y,Resolved,21.0,252.0,2.0,58.0,312.0,60.0,Y,N,N,3.0,100.0
CC04291,2023-03-17 14:50:44,2023-03-17,14,Friday,11,2023-03,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Phone,Sales,Y,Y,Resolved,238.0,216.0,6.0,29.0,251.0,60.0,N,N,N,3.0,74.8
CC04292,2023-03-21 18:29:12,2023-03-21,18,Tuesday,12,2023-03,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Phone,General,Y,N,Callback Scheduled,33.0,224.0,3.0,42.0,269.0,60.0,Y,N,N,3.0,67.1
CC04293,2023-03-30 08:59:30,2023-03-30,8,Thursday,13,2023-03,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,Technical,Y,Y,Resolved,136.0,448.0,90.0,41.0,579.0,60.0,N,N,N,4.0,87.0
CC04294,2023-03-16 08:11:14,2023-03-16,8,Thursday,11,2023-03,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Phone,Billing,Y,Y,Resolved,26.0,231.0,62.0,67.0,360.0,60.0,Y,Y,N,3.0,66.2
CC04295,2023-04-17 15:59:16,2023-04-17,15,Monday,16,2023-04,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Phone,Sales,Y,N,Callback Scheduled,27.0,251.0,50.0,72.0,373.0,60.0,Y,N,N,2.0,80.9
CC04296,2023-06-14 10:03:15,2023-06-14,10,Wednesday,24,2023-06,AGT008,Hassan Mirza,Delta,Morning,Junior,1.9,Phone,Billing,Y,Y,Resolved,50.0,253.0,17.0,40.0,310.0,60.0,Y,Y,N,4.0,44.8
CC04297,2023-05-24 08:08:15,2023-05-24,8,Wednesday,21,2023-05,AGT010,James Park,Beta,Morning,Lead,7.2,Email,Technical,N,N,Abandoned,,,,,,,,N,Y,,
CC04298,2023-06-23 13:23:22,2023-06-23,13,Friday,25,2023-06,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,Complaints,N,N,Abandoned,,,,,,,,N,Y,,
CC04299,2023-04-06 08:17:09,2023-04-06,8,Thursday,14,2023-04,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Phone,Sales,Y,Y,Resolved,47.0,335.0,19.0,12.0,366.0,60.0,Y,N,N,3.0,71.5
CC04300,2023-04-18 13:25:19,2023-04-18,13,Tuesday,16,2023-04,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Phone,Sales,N,N,Abandoned,,,,,,,,N,Y,,
CC04301,2023-05-15 09:08:20,2023-05-15,9,Monday,20,2023-05,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Phone,General,N,N,Abandoned,,,,,,,,N,Y,,
CC04302,2023-06-23 09:37:05,2023-06-23,9,Friday,25,2023-06,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Email,General,N,N,Abandoned,,,,,,,,N,Y,,
CC04303,2023-05-04 08:22:45,2023-05-04,8,Thursday,18,2023-05,AGT008,Hassan Mirza,Delta,Morning,Junior,1.9,Chat,General,Y,Y,Resolved,71.0,232.0,50.0,38.0,320.0,20.0,N,N,N,2.0,73.7
CC04304,2023-04-03 13:39:45,2023-04-03,13,Monday,14,2023-04,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Email,Billing,Y,N,Transferred,11.0,206.0,134.0,40.0,380.0,20.0,Y,N,Y,4.0,82.0
CC04305,2023-04-24 17:31:07,2023-04-24,17,Monday,17,2023-04,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Email,Technical,N,N,Abandoned,,,,,,,,N,Y,,
CC04306,2023-03-03 14:17:26,2023-03-03,14,Friday,9,2023-03,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,General,Y,Y,Resolved,5.0,278.0,13.0,21.0,312.0,60.0,Y,N,N,4.0,81.0
CC04307,2023-05-29 17:54:54,2023-05-29,17,Monday,22,2023-05,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Phone,General,Y,Y,Resolved,30.0,217.0,71.0,42.0,330.0,60.0,Y,N,N,4.0,86.6
CC04308,2023-05-11 21:27:15,2023-05-11,21,Thursday,19,2023-05,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Phone,Billing,Y,Y,Resolved,36.0,217.0,8.0,34.0,259.0,60.0,Y,N,N,4.0,74.0
CC04309,2023-06-14 18:04:20,2023-06-14,18,Wednesday,24,2023-06,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,Billing,Y,N,Escalated,66.0,271.0,38.0,34.0,343.0,60.0,N,N,N,3.0,83.0
CC04310,2023-05-18 20:51:22,2023-05-18,20,Thursday,20,2023-05,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Chat,Technical,Y,Y,Resolved,88.0,288.0,53.0,49.0,390.0,20.0,N,N,N,2.0,92.3
CC04311,2023-01-27 18:12:43,2023-01-27,18,Friday,4,2023-01,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Phone,Retention,N,N,Abandoned,,,,,,,,N,Y,,
CC04312,2023-06-30 08:47:48,2023-06-30,8,Friday,26,2023-06,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Chat,Billing,Y,N,Escalated,40.0,305.0,22.0,12.0,339.0,20.0,N,N,N,2.0,72.1
CC04313,2023-05-30 13:54:03,2023-05-30,13,Tuesday,22,2023-05,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Chat,Sales,Y,N,Callback Scheduled,40.0,351.0,54.0,14.0,419.0,20.0,N,N,N,2.0,61.5
CC04314,2023-06-29 20:06:34,2023-06-29,20,Thursday,26,2023-06,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Chat,Billing,Y,Y,Resolved,12.0,367.0,131.0,48.0,546.0,20.0,Y,N,N,4.0,75.7
CC04315,2023-05-22 13:24:15,2023-05-22,13,Monday,21,2023-05,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Chat,Billing,Y,Y,Resolved,48.0,216.0,81.0,57.0,354.0,20.0,N,N,N,5.0,84.9
CC04316,2023-06-20 13:05:33,2023-06-20,13,Tuesday,25,2023-06,AGT010,James Park,Beta,Morning,Lead,7.2,Email,Technical,Y,Y,Resolved,81.0,340.0,33.0,33.0,406.0,20.0,N,N,N,4.0,83.8
CC04317,2023-01-17 18:40:02,2023-01-17,18,Tuesday,3,2023-01,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Chat,Technical,Y,Y,Resolved,7.0,422.0,7.0,68.0,497.0,20.0,Y,N,N,3.0,68.0
CC04318,2023-02-28 14:30:11,2023-02-28,14,Tuesday,9,2023-02,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,Billing,Y,Y,Resolved,14.0,223.0,165.0,51.0,439.0,60.0,Y,N,N,3.0,94.7
CC04319,2023-06-23 10:52:00,2023-06-23,10,Friday,25,2023-06,AGT010,James Park,Beta,Morning,Lead,7.2,Chat,Retention,Y,Y,Resolved,18.0,284.0,17.0,51.0,352.0,20.0,Y,N,N,3.0,71.5
CC04320,2023-04-14 15:09:40,2023-04-14,15,Friday,15,2023-04,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Phone,Billing,N,N,Abandoned,,,,,,,,N,Y,,
CC04321,2023-01-06 19:33:14,2023-01-06,19,Friday,1,2023-01,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Chat,General,Y,Y,Resolved,8.0,181.0,4.0,42.0,227.0,20.0,Y,N,N,3.0,68.5
CC04322,2023-03-21 08:49:25,2023-03-21,8,Tuesday,12,2023-03,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Chat,Retention,Y,Y,Resolved,17.0,307.0,5.0,56.0,368.0,20.0,Y,Y,N,5.0,76.0
CC04323,2023-05-15 16:41:16,2023-05-15,16,Monday,20,2023-05,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Phone,Technical,Y,N,Callback Scheduled,45.0,306.0,33.0,37.0,376.0,60.0,Y,N,N,2.0,81.7
CC04324,2023-01-30 18:24:30,2023-01-30,18,Monday,5,2023-01,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Phone,Billing,Y,N,Callback Scheduled,39.0,188.0,58.0,48.0,294.0,60.0,Y,N,Y,5.0,69.2
CC04325,2023-05-30 19:23:04,2023-05-30,19,Tuesday,22,2023-05,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Email,Technical,Y,Y,Resolved,3.0,300.0,2.0,54.0,356.0,20.0,Y,N,N,5.0,40.5
CC04326,2023-02-06 16:27:19,2023-02-06,16,Monday,6,2023-02,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Phone,Billing,Y,Y,Resolved,28.0,157.0,17.0,60.0,234.0,60.0,Y,Y,N,3.0,67.0
CC04327,2023-05-11 14:13:19,2023-05-11,14,Thursday,19,2023-05,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Phone,General,Y,Y,Resolved,18.0,202.0,65.0,51.0,318.0,60.0,Y,N,N,4.0,88.2
CC04328,2023-06-07 17:37:59,2023-06-07,17,Wednesday,23,2023-06,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Phone,General,N,N,Abandoned,,,,,,,,N,Y,,
CC04329,2023-05-04 14:21:48,2023-05-04,14,Thursday,18,2023-05,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Chat,Technical,Y,N,Callback Scheduled,55.0,231.0,36.0,52.0,319.0,20.0,N,N,N,2.0,49.9
CC04330,2023-03-28 16:43:12,2023-03-28,16,Tuesday,13,2023-03,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Phone,Technical,Y,Y,Resolved,26.0,155.0,37.0,50.0,242.0,60.0,Y,Y,N,4.0,72.1
CC04331,2023-02-08 20:50:10,2023-02-08,20,Wednesday,6,2023-02,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Email,Billing,Y,Y,Resolved,19.0,269.0,42.0,60.0,371.0,20.0,Y,N,N,3.0,81.7
CC04332,2023-06-22 14:00:54,2023-06-22,14,Thursday,25,2023-06,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Phone,Technical,Y,Y,Resolved,6.0,312.0,21.0,68.0,401.0,60.0,Y,Y,N,2.0,54.4
CC04333,2023-05-15 12:21:20,2023-05-15,12,Monday,20,2023-05,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Phone,Billing,Y,Y,Resolved,60.0,308.0,13.0,45.0,366.0,60.0,Y,N,N,3.0,79.9
CC04334,2023-01-12 12:42:36,2023-01-12,12,Thursday,2,2023-01,AGT004,David Osei,Beta,Afternoon,Junior,0.7,Chat,Sales,Y,N,Escalated,130.0,205.0,20.0,50.0,275.0,20.0,N,N,Y,3.0,79.7
CC04335,2023-05-24 19:15:33,2023-05-24,19,Wednesday,21,2023-05,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,Billing,Y,Y,Resolved,57.0,269.0,47.0,23.0,339.0,60.0,Y,N,N,5.0,63.5
CC04336,2023-05-22 15:00:12,2023-05-22,15,Monday,21,2023-05,AGT004,David Osei,Beta,Afternoon,Junior,0.7,Chat,General,Y,Y,Resolved,39.0,243.0,21.0,35.0,299.0,20.0,N,N,N,4.0,77.6
CC04337,2023-03-21 12:01:01,2023-03-21,12,Tuesday,12,2023-03,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Chat,Technical,N,N,Abandoned,,,,,,,,N,Y,,
CC04338,2023-04-20 15:01:31,2023-04-20,15,Thursday,16,2023-04,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Chat,General,Y,Y,Resolved,42.0,135.0,6.0,58.0,199.0,20.0,N,N,N,5.0,65.4
CC04339,2023-05-29 13:17:26,2023-05-29,13,Monday,22,2023-05,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Chat,Billing,Y,Y,Resolved,26.0,247.0,11.0,16.0,274.0,20.0,N,N,N,4.0,92.7
CC04340,2023-03-10 13:06:33,2023-03-10,13,Friday,10,2023-03,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Chat,Technical,Y,Y,Resolved,9.0,319.0,38.0,47.0,404.0,20.0,Y,N,N,3.0,59.1
CC04341,2023-02-24 15:49:20,2023-02-24,15,Friday,8,2023-02,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Chat,Billing,Y,Y,Resolved,3.0,257.0,17.0,57.0,331.0,20.0,Y,Y,N,3.0,91.0
